Unnamed: 0,TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,geometry,TIMEDELTA,speed,prev_pt,direction,turning_angle,state
46221,2020-21,A69-9006-7849,6/22/2020 15:15,3792.02,6492.62,2.729,34.412544,-119.562347,3,4.3,,,2.7287,,In_A In_B Off_B Off_C,In_A In_B Off_B Off_C,POINT (-119.562347 34.412544),0 days 00:01:00,1.7343532738961194,POINT (-119.562846 34.411702),26.054866354686737,40.97489826175479,0
44457,2020-21,A69-9006-7849,6/22/2020 15:16,3863.27,6522.71,2.274,34.412815,-119.561572,5,3.7,,,2.2739,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.561572 34.412815),0 days 00:01:00,1.288873575968867,POINT (-119.562347 34.412544),67.02976461644153,47.49087295662082,0
45078,2020-21,A69-9006-7849,6/22/2020 15:18,3949.51,6483.47,2.426,34.412462,-119.560634,6,5.8,,,2.4255,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,POINT (-119.560634 34.412462),0 days 00:02:00,0.7892488456443864,POINT (-119.561572 34.412815),114.52063757306234,18.422790567211848,0
44458,2020-21,A69-9006-7849,6/22/2020 15:19,4008.92,6428.47,2.274,34.411966,-119.559988,1,7.0,,,2.2739,,In_B In_C Off_A Off_B,In_B Off_A Off_B,POINT (-119.559988 34.411966),0 days 00:01:00,1.3493408033991383,POINT (-119.560634 34.412462),132.9434281402742,24.33420428739413,0
47677,2020-21,A69-9006-7849,6/22/2020 15:20,4045.81,6340.9,3.184,34.411176,-119.559587,10,3.1,,,3.1835,,In_B In_C Off_A Off_B Off_C OS1,In_B In_C Off_A Off_B Off_C OS1,POINT (-119.559587 34.411176),0 days 00:01:00,1.5845583378549606,POINT (-119.559988 34.411966),157.27763242766832,-37.69526921799974,0
49479,2020-21,A69-9006-7849,6/22/2020 15:21,4108.2,6305.6,3.79,34.410858,-119.558908,6,3.2,,,3.7899,,In_B In_C Off_B Off_C OS1,In_B In_C Off_B Off_C OS1,POINT (-119.558908 34.410858),0 days 00:01:00,1.1950500714056131,POINT (-119.559587 34.411176),119.58236320966859,-11.397355211334343,0
48613,2020-21,A69-9006-7849,6/22/2020 15:22,4161.78,6288.08,3.487,34.4107,-119.558325,2,12.5,,,3.4867,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,POINT (-119.558325 34.4107),0 days 00:01:00,0.9398757353828795,POINT (-119.558908 34.410858),108.18500799833424,38.77821479939092,0
49480,2020-21,A69-9006-7849,6/22/2020 15:24,4214.83,6206.87,3.79,34.409968,-119.557748,6,3.8,,,3.7899,,In_A In_B In_C Off_A Off_B Off_C Off_D OS1 OS2,In_A In_B Off_B Off_D OS1 OS2,POINT (-119.557748 34.409968),0 days 00:02:00,0.8082761320213064,POINT (-119.558325 34.4107),146.96322279772517,-81.51126032099575,0
42607,2020-21,A69-9006-7849,6/22/2020 15:25,4297.35,6244.29,1.819,34.410306,-119.556851,3,4.6,,,1.8191,,In_B In_C Off_B Off_C,In_B In_C Off_B Off_C,POINT (-119.556851 34.410306),0 days 00:01:00,1.5098672581648904,POINT (-119.557748 34.409968),65.45196247672942,-114.79176275257322,0
42608,2020-21,A69-9006-7849,6/22/2020 15:26,4216.28,6313.67,1.819,34.410931,-119.557733,8,3.9,,,1.8191,,In_B In_C Off_A Off_B Off_C OS1,In_B In_C Off_A Off_B Off_C OS1,POINT (-119.557733 34.410931),0 days 00:01:00,1.7781285518627523,POINT (-119.556851 34.410306),310.6601997241562,-18.742998839639654,0
45079,2020-21,A69-9006-7849,6/22/2020 15:27,4128.71,6348.7,2.426,34.411247,-119.558685,5,4.2,,,2.4255,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,POINT (-119.558685 34.411247),0 days 00:01:00,1.5713836563830297,POINT (-119.557733 34.410931),291.91720088451655,6.209196455998267,0
45642,2020-21,A69-9006-7849,6/22/2020 15:29,4054.69,6388.11,2.577,34.411602,-119.55949,5,3.4,,,2.5771,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.55949 34.411602),0 days 00:02:00,0.6986180151883836,POINT (-119.558685 34.411247),298.1263973405148,-38.09377320706693,0
48148,2020-21,A69-9006-7849,6/22/2020 15:30,3968.48,6373.09,3.335,34.411466,-119.560428,9,3.0,,,3.3351,,In_A In_B Off_A Off_B Off_C Off_D OS1,In_A In_B Off_A Off_B Off_D OS1,POINT (-119.560428 34.411466),0 days 00:01:00,1.4591080574293487,POINT (-119.55949 34.411602),260.0326241334479,17.01276690781043,0
49481,2020-21,A69-9006-7849,6/22/2020 15:31,3879.21,6384.02,3.79,34.411565,-119.561399,4,3.1,,,3.7899,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B,POINT (-119.561399 34.411565),0 days 00:01:00,1.4990617287088146,POINT (-119.560428 34.411466),277.0453910412583,14.123963144569814,0
49858,2020-21,A69-9006-7849,6/22/2020 15:32,3779.61,6422.46,3.942,34.411911,-119.562482,2,3.4,,,3.9415,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,POINT (-119.562482 34.411911),0 days 00:01:00,1.7784844704433866,POINT (-119.561399 34.411565),291.1693541858281,32.453002595006694,0
49055,2020-21,A69-9006-7849,6/22/2020 15:33,3741.27,6474.22,3.638,34.412378,-119.562899,6,3.0,,,3.6383,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.562899 34.412378),0 days 00:01:00,1.074119257339865,POINT (-119.562482 34.411911),323.6223567808348,-4.8507480486790655,0
49056,2020-21,A69-9006-7849,6/22/2020 15:34,3698.97,6522.42,3.638,34.412812,-119.56336,6,3.1,,,3.6383,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.56336 34.412812),0 days 00:01:00,1.0690166220904878,POINT (-119.562899 34.412378),318.77160873215576,-35.77511760348625,0
47678,2020-21,A69-9006-7849,6/22/2020 15:35,3635.67,6536.95,3.184,34.412943,-119.564048,10,3.0,,,3.1835,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_A Off_B OS1,POINT (-119.564048 34.412943),0 days 00:01:00,1.0816569349747691,POINT (-119.56336 34.412812),282.9964911286695,-33.45010420516172,0
47193,2020-21,A69-9006-7849,6/22/2020 15:36,3568.76,6512.09,3.032,34.412719,-119.564776,7,2.9,,,3.0319,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.564776 34.412719),0 days 00:01:00,1.1898799210022295,POINT (-119.564048 34.412943),249.54638692350778,10.264543918573963,0
48149,2020-21,A69-9006-7849,6/22/2020 15:37,3491.28,6498.18,3.335,34.412594,-119.565619,4,3.3,,,3.3351,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,POINT (-119.565619 34.412594),0 days 00:01:00,1.312207126838981,POINT (-119.564776 34.412719),259.81093084208175,-28.21752778059343,0
48614,2020-21,A69-9006-7849,6/22/2020 15:38,3418.41,6440.8,3.487,34.412076,-119.566411,7,3.5,,,3.4867,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.566411 34.412076),0 days 00:01:00,1.545928567626234,POINT (-119.565619 34.412594),231.59340306148832,-33.904870720754445,0
48615,2020-21,A69-9006-7849,6/22/2020 15:39,3398.87,6379.69,3.487,34.411525,-119.566624,2,3.9,,,3.4867,,In_A In_B Off_A OS1,In_A In_B Off_A OS1,POINT (-119.566624 34.411525),0 days 00:01:00,1.069711170927221,POINT (-119.566411 34.412076),197.68853234073387,-76.11102497224806,0
49482,2020-21,A69-9006-7849,6/22/2020 15:41,3554.03,6284.68,3.79,34.410669,-119.564936,12,2.6,,,3.7899,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.564936 34.410669),0 days 00:02:00,1.5161320068523467,POINT (-119.566624 34.411525),121.57750736848578,-54.15742937601328,0
49859,2020-21,A69-9006-7849,6/22/2020 15:42,3638.97,6319.78,3.942,34.410986,-119.564012,7,2.7,,,3.9415,,In_A In_B Off_A Off_B Off_C,In_A In_B Off_A Off_B Off_C,POINT (-119.564012 34.410986),0 days 00:01:00,1.5323484148241882,POINT (-119.564936 34.410669),67.4200779924725,-26.13919954466803,0
49483,2020-21,A69-9006-7849,6/22/2020 15:43,3683.21,6369.94,3.79,34.411438,-119.563531,12,2.6,,,3.7899,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.563531 34.411438),0 days 00:01:00,1.1142532200878696,POINT (-119.564012 34.410986),41.28087844780447,-9.37296371638439,0
49057,2020-21,A69-9006-7849,6/22/2020 15:44,3723.66,6434.63,3.638,34.412021,-119.563091,11,2.8,,,3.6383,,In_A In_B In_C Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.563091 34.412021),0 days 00:01:00,1.271357075267281,POINT (-119.563531 34.411438),31.907914731420078,2.1331027407010765,0
46222,2020-21,A69-9006-7849,6/22/2020 15:45,3773.93,6508.72,2.729,34.412689,-119.562544,7,3.1,,,2.7287,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_A Off_B OS1,POINT (-119.562544 34.412689),0 days 00:01:00,1.4925706340672489,POINT (-119.563091 34.412021),34.041017472121155,-84.03841087315857,0
46707,2020-21,A69-9006-7849,6/22/2020 15:46,3739.25,6537.67,2.88,34.41295,-119.562921,9,3.1,,,2.8803,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_A Off_B OS1,POINT (-119.562921 34.41295),0 days 00:01:00,0.752689926474492,POINT (-119.562544 34.412689),310.0026065989626,-32.23080105051844,0
48150,2020-21,A69-9006-7849,6/22/2020 15:47,3677.26,6546.08,3.335,34.413026,-119.563596,10,3.1,,,3.3351,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.563596 34.413026),0 days 00:01:00,1.04377301413727,POINT (-119.562921 34.41295),277.77180554844415,0.6640294629764867,0
46708,2020-21,A69-9006-7849,6/22/2020 15:48,3603.57,6557.0,2.88,34.413124,-119.564397,7,3.1,,,2.8803,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.564397 34.413124),0 days 00:01:00,1.2406366007392917,POINT (-119.563596 34.413026),278.43583501142064,-25.238203682620735,0
47679,2020-21,A69-9006-7849,6/22/2020 15:49,3525.4,6533.54,3.184,34.412912,-119.565248,2,3.1,,,3.1835,,In_A In_B Off_A OS1,In_A In_B Off_A OS1,POINT (-119.565248 34.412912),0 days 00:01:00,1.3615829552306264,POINT (-119.564397 34.413124),253.1976313287999,82.6323256254114,1
41942,2020-21,A69-9006-7849,6/22/2020 15:50,3500.4,6588.93,1.668,34.413412,-119.56552,2,7.8,,,1.6675,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,POINT (-119.56552 34.413412),0 days 00:01:00,1.0140234097862233,POINT (-119.565248 34.412912),335.8299569542113,101.6108769543099,1
43266,2020-21,A69-9006-7849,6/22/2020 15:51,3585.42,6607.83,1.971,34.413582,-119.564595,7,3.8,,,1.9707,,In_A In_B In_C Off_A Off_B,In_A In_B In_C Off_A Off_B,POINT (-119.564595 34.413582),0 days 00:01:00,1.4517581591865634,POINT (-119.56552 34.413412),77.4408339085212,8.96576317034669,0
45080,2020-21,A69-9006-7849,6/22/2020 15:52,3644.0,6611.49,2.426,34.413615,-119.563958,10,3.5,,,2.4255,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_A Off_B OS1,POINT (-119.563958 34.413615),0 days 00:01:00,0.9779443210656188,POINT (-119.564595 34.413582),86.40659707886789,3.5932198081094384,0
44459,2020-21,A69-9006-7849,6/22/2020 15:53,3703.5,6611.44,2.274,34.413615,-119.56331,6,3.8,,,2.2739,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.56331 34.413615),0 days 00:01:00,0.9928937789547833,POINT (-119.563958 34.413615),89.99981688697733,37.78622163207075,0
43872,2020-21,A69-9006-7849,6/22/2020 15:55,3855.26,6494.27,2.122,34.412559,-119.561659,5,3.5,,,2.1223,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.561659 34.412559),0 days 00:02:00,1.59776142921604,POINT (-119.56331 34.413615),127.78603851904808,8.367336681710185,0
49058,2020-21,A69-9006-7849,6/22/2020 15:57,3937.44,6409.23,3.638,34.411792,-119.560766,6,4.0,,,3.6383,,In_B Off_A Off_B Off_C OS1,In_B Off_A Off_B Off_C OS1,POINT (-119.560766 34.411792),0 days 00:02:00,0.985287544967787,POINT (-119.561659 34.412559),136.15337520075826,11.409518045957782,0
47194,2020-21,A69-9006-7849,6/22/2020 15:59,4001.83,6308.24,3.032,34.410882,-119.560065,11,2.8,,,3.0319,,In_B In_C Off_A Off_B Off_C OS1 OS2,In_B Off_A Off_B Off_C OS1 OS2,POINT (-119.560065 34.410882),0 days 00:02:00,0.9980417804425218,POINT (-119.560766 34.411792),147.56289324671604,114.46519416334417,1
49860,2020-21,A69-9006-7849,6/22/2020 16:00,3932.57,6298.66,3.942,34.410795,-119.560818,12,2.7,,,3.9415,,In_B In_C Off_A Off_B Off_C OS1,In_B In_C Off_A Off_B Off_C OS1,POINT (-119.560818 34.410795),0 days 00:01:00,1.1649750714662441,POINT (-119.560065 34.410882),262.0280874100602,54.43391907651386,1
49861,2020-21,A69-9006-7849,6/22/2020 16:02,3841.23,6394.36,3.942,34.411658,-119.561812,8,3.0,,,3.9415,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C,POINT (-119.561812 34.411658),0 days 00:02:00,1.1029011409091536,POINT (-119.560818 34.410795),316.46200648657407,19.89812297423026,0
49484,2020-21,A69-9006-7849,6/22/2020 16:03,3816.51,6450.56,3.79,34.412165,-119.562081,9,3.0,,,3.7899,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.562081 34.412165),0 days 00:01:00,1.0239787245619842,POINT (-119.561812 34.411658),336.36012946080433,3.7204752472381983,0
48616,2020-21,A69-9006-7849,6/22/2020 16:04,3794.88,6509.89,3.487,34.4127,-119.562316,2,4.2,,,3.4867,,In_A Off_A Off_C OS1,In_A Off_A Off_C OS1,POINT (-119.562316 34.4127),0 days 00:01:00,1.0526284484973822,POINT (-119.562081 34.412165),340.08060470804253,-48.48865902744711,0
49059,2020-21,A69-9006-7849,6/22/2020 16:05,3736.66,6532.94,3.638,34.412907,-119.56295,4,3.8,,,3.6383,,In_A Off_A Off_B Off_C OS1,In_A Off_A Off_B Off_C OS1,POINT (-119.56295 34.412907),0 days 00:01:00,1.0441187407842796,POINT (-119.562316 34.4127),291.5919456805954,-39.83802212720656,0
49485,2020-21,A69-9006-7849,6/22/2020 16:06,3658.21,6507.15,3.79,34.412675,-119.563803,6,3.0,,,3.7899,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.563803 34.412675),0 days 00:01:00,1.3755988088020723,POINT (-119.56295 34.412907),251.75392355338886,51.090792932816555,0
48617,2020-21,A69-9006-7849,6/22/2020 16:07,3625.71,6528.01,3.487,34.412863,-119.564156,7,3.0,,,3.4867,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.564156 34.412863),0 days 00:01:00,0.6429394981457183,POINT (-119.563803 34.412675),302.8447164862054,-64.1974414513391,0
49060,2020-21,A69-9006-7849,6/22/2020 16:08,3556.27,6485.94,3.638,34.412483,-119.564912,12,2.8,,,3.6383,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.564912 34.412483),0 days 00:01:00,1.3547877544050624,POINT (-119.564156 34.412863),238.6472750348663,-18.332291591236185,0
49862,2020-21,A69-9006-7849,6/22/2020 16:09,3516.39,6439.16,3.942,34.412062,-119.565345,7,2.9,,,3.9415,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.565345 34.412062),0 days 00:01:00,1.022759022532953,POINT (-119.564912 34.412483),220.31498344363013,-25.788864437959262,0
50283,2020-21,A69-9006-7849,6/22/2020 16:10,3501.43,6381.68,4.093,34.411543,-119.565508,13,2.8,,,4.0931,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_A Off_B OS1,POINT (-119.565508 34.411543),0 days 00:01:00,0.9915158515664915,POINT (-119.565345 34.412062),194.52611900567086,-95.54067044431343,0
50667,2020-21,A69-9006-7849,6/22/2020 16:13,3661.44,6356.39,4.245,34.411316,-119.563768,12,2.5,,,4.2447,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.563768 34.411316),0 days 00:03:00,0.8996674489955562,POINT (-119.565508 34.411543),98.98544856135743,-23.516307790928238,0
50668,2020-21,A69-9006-7849,6/22/2020 16:14,3747.81,6378.72,4.245,34.411517,-119.562828,11,2.6,,,4.2447,,In_A In_B In_C Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.562828 34.411517),0 days 00:01:00,1.4875133284803408,POINT (-119.563768 34.411316),75.46914077042919,-72.19472097588022,0
50284,2020-21,A69-9006-7849,6/22/2020 16:15,3752.39,6458.74,4.093,34.412238,-119.562778,10,2.9,,,4.0931,,In_A In_B In_C Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.562778 34.412238),0 days 00:01:00,1.335206846714406,POINT (-119.562828 34.411517),3.274419794548976,-33.957443557160104,0
49486,2020-21,A69-9006-7849,6/22/2020 16:16,3718.01,6516.36,3.79,34.412758,-119.563152,10,3.1,,,3.7899,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.563152 34.412758),0 days 00:01:00,1.119231971370389,POINT (-119.562778 34.412238),329.3169762373889,-48.48188924735291,0
49061,2020-21,A69-9006-7849,6/22/2020 16:18,3639.45,6531.33,3.638,34.412893,-119.564007,7,3.0,,,3.6383,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.564007 34.412893),0 days 00:02:00,0.6668221569311561,POINT (-119.563152 34.412758),280.83508699003596,-25.003793511880815,0
48151,2020-21,A69-9006-7849,6/22/2020 16:19,3570.62,6514.1,3.335,34.412737,-119.564756,1,3.3,,,3.3351,,In_A Off_A OS1,In_A Off_A OS1,POINT (-119.564756 34.412737),0 days 00:01:00,1.1833474532189,POINT (-119.564007 34.412893),255.83129347815515,-6.772724052846797,0
49062,2020-21,A69-9006-7849,6/22/2020 16:20,3500.99,6487.63,3.638,34.412498,-119.565513,6,3.1,,,3.6383,,In_A In_B Off_A Off_C OS1,In_A In_B Off_A Off_C OS1,POINT (-119.565513 34.412498),0 days 00:01:00,1.2412368392515198,POINT (-119.564756 34.412737),249.05856942530835,-97.23206935943261,0
49863,2020-21,A69-9006-7849,6/22/2020 16:21,3535.21,6424.04,3.942,34.411925,-119.565141,4,3.2,,,3.9415,,In_A In_B Off_A Off_B,In_A In_B Off_A Off_B,POINT (-119.565141 34.411925),0 days 00:01:00,1.2029924630114592,POINT (-119.565513 34.412498),151.82650006587573,81.60342186787585,1
51044,2020-21,A69-9006-7849,6/22/2020 16:23,3435.83,6350.71,4.396,34.411264,-119.566221,1,5.2,,,4.3963,,In_A Off_A Off_B Off_C,In_A Off_A Off_B,POINT (-119.566221 34.411264),0 days 00:02:00,1.0285965164057584,POINT (-119.565141 34.411925),233.4299219337516,38.95583348400163,1
51045,2020-21,A69-9006-7849,6/22/2020 16:24,3379.7,6353.01,4.396,34.411285,-119.566832,6,3.9,,,4.3963,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.566832 34.411285),0 days 00:01:00,0.9370315507591465,POINT (-119.566221 34.411264),272.3857554177532,86.4454724738041,1
48618,2020-21,A69-9006-7849,6/22/2020 16:25,3378.25,6424.81,3.487,34.411932,-119.566848,1,5.9,,,3.4867,,In_A In_B Off_A,In_A In_B Off_A,POINT (-119.566848 34.411932),0 days 00:01:00,1.1964446779584454,POINT (-119.566832 34.411285),358.8312278915573,57.72653967095334,1
48152,2020-21,A69-9006-7849,6/22/2020 16:28,3515.65,6515.11,3.335,34.412746,-119.565354,11,2.9,,,3.3351,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_A Off_B OS1,POINT (-119.565354 34.412746),0 days 00:03:00,0.9131956198610499,POINT (-119.566848 34.411932),56.55776756251066,37.27937737521552,1
48619,2020-21,A69-9006-7849,6/22/2020 16:29,3585.43,6510.41,3.487,34.412704,-119.564595,7,2.9,,,3.4867,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.564595 34.412704),0 days 00:01:00,1.1655745637332042,POINT (-119.565354 34.412746),93.83714493772618,14.726193734214576,0
50285,2020-21,A69-9006-7849,6/22/2020 16:30,3670.34,6482.01,4.093,34.412448,-119.563671,8,3.1,,,4.0931,,In_A In_B Off_A Off_B Off_C,In_A In_B Off_A Off_B Off_C,POINT (-119.563671 34.412448),0 days 00:01:00,1.4928271590012792,POINT (-119.564595 34.412704),108.56333867194076,-8.666609292422436,0
49487,2020-21,A69-9006-7849,6/22/2020 16:32,3755.29,6467.23,3.79,34.412315,-119.562747,10,2.9,,,3.7899,,In_A In_B Off_A Off_B Off_C OS1 OS2,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.562747 34.412315),0 days 00:02:00,0.7185041289322404,POINT (-119.563671 34.412448),99.89672937951832,8.734546194311065,0
50287,2020-21,A69-9006-7849,6/22/2020 16:33,3824.68,6443.89,4.093,34.412105,-119.561992,3,5.7,,,4.0931,,In_B Off_A Off_B Off_C,In_B Off_A Off_B Off_C,POINT (-119.561992 34.412105),0 days 00:01:00,1.2202761802164364,POINT (-119.562747 34.412315),108.63127557382938,13.021345810164803,0
49864,2020-21,A69-9006-7849,6/22/2020 16:34,3904.91,6394.72,3.942,34.411661,-119.561119,9,3.1,,,3.9415,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.561119 34.411661),0 days 00:01:00,1.5694657854195981,POINT (-119.561992 34.412105),121.65262138399419,-25.615423203723083,0
48620,2020-21,A69-9006-7849,6/22/2020 16:35,3985.04,6386.27,3.487,34.411585,-119.560248,10,3.0,,,3.4867,,In_A In_B In_C Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.560248 34.411585),0 days 00:01:00,1.3419919860857603,POINT (-119.561119 34.411661),96.0371981802711,-139.0710420506664,0
48621,2020-21,A69-9006-7849,6/22/2020 16:37,3926.57,6448.54,3.487,34.412147,-119.560884,4,3.5,,,3.4867,,In_A In_B Off_A Off_B,In_A In_B Off_A Off_B,POINT (-119.560884 34.412147),0 days 00:02:00,0.712269840124404,POINT (-119.560248 34.411585),316.9661561296047,-6.014446833916736,0
47196,2020-21,A69-9006-7849,6/22/2020 16:38,3878.68,6489.93,3.032,34.41252,-119.561405,5,3.5,,,3.0319,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,POINT (-119.561405 34.41252),0 days 00:01:00,1.0549255345252981,POINT (-119.560884 34.412147),310.951709295688,-36.14657211669561,0
48155,2020-21,A69-9006-7849,6/22/2020 16:39,3787.18,6497.59,3.335,34.412589,-119.5624,8,3.3,,,3.3351,,In_A In_B Off_A Off_B Off_C,In_A In_B Off_A Off_B Off_C,POINT (-119.5624 34.412589),0 days 00:01:00,1.529929313988379,POINT (-119.561405 34.41252),274.80513717899237,-59.46310911936237,0
51375,2020-21,A69-9006-7849,6/22/2020 16:42,3679.72,6346.82,4.548,34.411229,-119.563569,12,2.5,,,4.5479,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_A Off_B Off_C OS1,POINT (-119.563569 34.411229),0 days 00:03:00,1.0290642139427533,POINT (-119.5624 34.412589),215.34202805963,0.0,0
