,TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
60525,Off_A,A69-1601-62648,5/21/2020 5:15,3485.01,6128.43,6.4,34.40926,-119.565686,1,6.4,3.4,,,,In_A Off_A Off_B Off_C OS1,In_A Off_B OS1
60528,Ref01,A69-1601-65105,5/21/2020 5:17,4713.96,4977.38,9.144,34.398885,-119.552319,9,4.0,1.7,,,,In_B In_D In_E In_F Off_D Off_E Off_F OS2 PB,In_D In_F Off_D Off_E Off_F OS2
60535,In_D,A69-1601-62005,5/21/2020 5:21,5024.17,5466.93,6.705,34.403298,-119.548945,8,3.3,0.2,,,,In_D In_E Off_D Off_E OS2 PB,In_E Off_D Off_E OS2 PB
60537,Off_C,A69-1601-62644,5/21/2020 5:21,4204.39,5689.62,7.62,34.405305,-119.557861,4,3.3,2.3,,,,In_B In_C Off_B Off_C Off_D,In_B In_C Off_B Off_D
60541,Off_A,A69-1601-62648,5/21/2020 5:24,3484.08,6129.24,6.4,34.409268,-119.565696,1,6.4,3.3,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60547,Ref01,A69-1601-65105,5/21/2020 5:28,4715.27,4978.01,9.144,34.398891,-119.552305,11,3.7,0.8,,,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_E Off_F OS2
60550,Off_C,A69-1601-62644,5/21/2020 5:31,4204.01,5687.92,7.62,34.40529,-119.557865,4,3.3,2.2,,,,In_C Off_B Off_C Off_D OS2,In_C Off_B Off_D OS2
60551,In_B,A69-1601-62002,5/21/2020 5:31,4167.56,6248.67,6.096,34.410345,-119.558262,1,18.9,21.0,,,,In_B Off_A Off_B OS1,Off_A Off_B OS1
60552,In_D,A69-1601-62005,5/21/2020 5:31,5024.18,5466.37,6.705,34.403293,-119.548945,1,5.1,0.5,,,,In_C In_D In_E Off_D,In_C In_E Off_D
60554,Off_E,A69-1601-62004,5/21/2020 5:32,4787.38,5095.94,6.096,34.399954,-119.55152,1,5.8,2.0,,,,In_D In_E Off_E PB,In_D In_E PB
60561,Ref01,A69-1601-65105,5/21/2020 5:39,4715.53,4978.23,9.144,34.398893,-119.552302,6,4.7,0.8,,,,In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60563,In_B,A69-1601-62002,5/21/2020 5:40,4189.37,6252.18,6.096,34.410377,-119.558025,4,3.7,1.4,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60565,In_D,A69-1601-62005,5/21/2020 5:41,5023.69,5466.66,6.705,34.403296,-119.54895,6,3.4,0.3,,,,In_C In_D In_E Off_C Off_D Off_E OS2,In_E Off_C Off_D Off_E OS2
60566,Off_E,A69-1601-62004,5/21/2020 5:42,4783.79,5094.52,6.096,34.399941,-119.551559,3,3.2,2.4,,,,In_D Off_D Off_E Off_F PB,In_D Off_D Off_F PB
60568,Off_A,A69-1601-62648,5/21/2020 5:43,3483.2,6128.29,6.4,34.409259,-119.565706,1,6.5,2.0,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60575,Ref01,A69-1601-65105,5/21/2020 5:49,4716.16,4979.35,9.144,34.398903,-119.552295,6,4.7,1.3,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60576,In_B,A69-1601-62002,5/21/2020 5:50,4187.94,6252.77,6.096,34.410382,-119.558041,1,5.1,0.3,,,,In_B In_C Off_C OS1,In_C Off_C OS1
60577,Off_C,A69-1601-62644,5/21/2020 5:50,4204.76,5689.27,7.62,34.405302,-119.557857,9,3.0,2.7,,,,In_B In_C Off_B Off_C Off_D OS2,In_B In_C Off_B Off_D OS2
60579,Off_E,A69-1601-62004,5/21/2020 5:51,4786.3,5094.23,6.096,34.399938,-119.551532,9,2.8,2.2,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60593,Ref01,A69-1601-65105,5/21/2020 5:59,4714.85,4977.92,9.144,34.39889,-119.552309,6,4.7,0.9,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60594,In_D,A69-1601-62005,5/21/2020 6:00,5023.48,5465.83,6.705,34.403288,-119.548953,6,3.4,1.1,,,,In_D In_E Off_C Off_D Off_E OS2,In_E Off_C Off_D Off_E OS2
60597,Off_E,A69-1601-62004,5/21/2020 6:01,4785.44,5094.28,6.096,34.399939,-119.551541,9,2.9,1.9,,,,In_D In_E Off_D Off_E OS2 PB,In_D In_E Off_D OS2 PB
60598,Off_C,A69-1601-62644,5/21/2020 6:01,4203.21,5688.87,7.62,34.405299,-119.557874,3,4.2,1.1,,,,In_B In_C Off_B Off_C OS2,In_B In_C Off_B OS2
60604,Off_A,A69-1601-62648,5/21/2020 6:05,3487.81,6127.41,6.4,34.409251,-119.565656,1,28.4,5.8,,,,In_B Off_A Off_B OS1,In_B Off_B OS1
60610,Ref01,A69-1601-65105,5/21/2020 6:10,4715.68,4978.55,9.144,34.398896,-119.5523,6,4.7,0.8,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60612,In_B,A69-1601-62002,5/21/2020 6:10,4194.1,6254.99,6.096,34.410402,-119.557974,1,6.9,6.3,,,,In_B Off_B Off_C OS1,Off_B Off_C OS1
60616,Off_E,A69-1601-62004,5/21/2020 6:12,4784.76,5094.84,6.096,34.399944,-119.551549,1,7.5,1.5,,,,In_D Off_E Off_F PB,In_D Off_F PB
60617,Off_C,A69-1601-62644,5/21/2020 6:12,4200.88,5689.09,7.62,34.405301,-119.557899,3,4.5,1.2,,,,In_B In_C Off_C Off_D OS2,In_B In_C Off_D OS2
60622,Off_A,A69-1601-62648,5/21/2020 6:16,3481.88,6126.03,6.4,34.409239,-119.56572,6,5.7,0.6,,,,In_A In_B In_C Off_A Off_B OS1,In_A In_B In_C Off_B OS1
60626,Ref01,A69-1601-65105,5/21/2020 6:20,4715.67,4978.84,9.144,34.398898,-119.5523,6,4.7,0.7,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60628,In_D,A69-1601-62005,5/21/2020 6:21,5023.43,5466.16,6.705,34.403291,-119.548953,4,3.5,0.8,,,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2
60630,In_B,A69-1601-62002,5/21/2020 6:21,4193.01,6254.1,6.096,34.410394,-119.557986,1,6.9,5.0,,,,In_B Off_B Off_C OS1,Off_B Off_C OS1
60631,Off_E,A69-1601-62004,5/21/2020 6:22,4786.17,5095.6,6.096,34.399951,-119.551534,4,4.6,1.0,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_F PB
60634,Off_C,A69-1601-62644,5/21/2020 6:23,4203.67,5690.31,7.62,34.405312,-119.557869,3,4.2,2.0,,,,In_B In_C Off_B Off_C OS2,In_B In_C Off_B OS2
60638,Off_A,A69-1601-62648,5/21/2020 6:27,3483.18,6126.7,6.4,34.409245,-119.565706,5,5.2,1.1,,,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_B Off_C OS1
60641,In_D,A69-1601-62005,5/21/2020 6:30,5022.54,5465.66,6.705,34.403287,-119.548963,1,4.0,1.8,,,,In_D In_E Off_E OS2,In_E Off_E OS2
60642,In_B,A69-1601-62002,5/21/2020 6:31,4188.19,6251.19,6.096,34.410368,-119.558038,4,3.7,1.7,,,,In_B In_C Off_B Off_C OS1,In_C Off_B Off_C OS1
60643,Off_E,A69-1601-62004,5/21/2020 6:31,4784.82,5095.25,6.096,34.399948,-119.551548,3,4.5,1.2,,,,In_D Off_E Off_F OS2 PB,In_D Off_F OS2 PB
60653,In_B,A69-1601-62002,5/21/2020 6:40,4188.22,6249.97,6.096,34.410357,-119.558038,2,5.5,2.9,,,,In_B In_C Off_A Off_B Off_C,In_C Off_A Off_B Off_C
60654,Ref01,A69-1601-65105,5/21/2020 6:41,4714.31,4978.3,9.144,34.398893,-119.552315,6,4.7,0.8,,,,In_B In_C In_D In_E In_F Off_B Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60657,Off_C,A69-1601-62644,5/21/2020 6:44,4202.59,5689.65,7.62,34.405306,-119.557881,6,3.6,0.7,,,,In_B In_C Off_A Off_B Off_C OS2,In_B In_C Off_A Off_B OS2
60661,In_D,A69-1601-62005,5/21/2020 6:50,5019.61,5467.11,6.705,34.4033,-119.548995,2,8.9,4.4,,,,In_D Off_C Off_D Off_E OS2,Off_C Off_D Off_E OS2
60663,Off_E,A69-1601-62004,5/21/2020 6:52,4782.64,5095.27,6.096,34.399948,-119.551572,9,2.8,2.9,,,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_F PB
60665,Off_C,A69-1601-62644,5/21/2020 6:54,4201.89,5689.51,7.62,34.405304,-119.557888,1,6.0,0.5,,,,In_B Off_C Off_D OS2,In_B Off_D OS2
60668,Off_A,A69-1601-62648,5/21/2020 6:57,3487.33,6131.17,6.4,34.409285,-119.565661,2,8.1,7.0,,,,In_A In_B Off_A Off_C OS1,In_A In_B Off_C OS1
60670,In_B,A69-1601-62002,5/21/2020 7:00,4177.98,6249.47,6.096,34.410352,-119.558149,1,20.2,10.7,,,,In_B Off_A Off_B OS1,Off_A Off_B OS1
60671,Ref01,A69-1601-65105,5/21/2020 7:01,4713.57,4978.43,9.144,34.398895,-119.552323,8,3.9,1.4,,,,In_C In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60673,Off_E,A69-1601-62004,5/21/2020 7:02,4782.44,5095.13,6.096,34.399947,-119.551574,8,3.0,3.2,,,,In_E Off_D Off_E Off_F OS2 PB,In_E Off_D Off_F OS2 PB
60678,Off_A,A69-1601-62648,5/21/2020 7:07,3493.72,6128.71,6.4,34.409263,-119.565591,1,27.4,11.8,,,,In_B Off_A Off_B OS1,In_B Off_B OS1
60683,In_B,A69-1601-62002,5/21/2020 7:10,4188.16,6251.96,6.096,34.410375,-119.558038,7,3.5,0.9,,,,In_B In_C Off_A Off_B Off_C OS1,In_C Off_A Off_B Off_C OS1
60686,Ref01,A69-1601-65105,5/21/2020 7:11,4712.85,4977.72,9.144,34.398888,-119.552331,6,4.7,2.4,,,,In_C In_D In_E In_F Off_B Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60688,In_D,A69-1601-62005,5/21/2020 7:11,5023.53,5466.52,6.705,34.403295,-119.548952,4,3.5,0.5,,,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2
60689,Off_E,A69-1601-62004,5/21/2020 7:13,4781.78,5095.69,6.096,34.399952,-119.551581,8,3.0,3.7,,,,In_D Off_D Off_E Off_F OS2 PB,In_D Off_D Off_F OS2 PB
60692,Off_C,A69-1601-62644,5/21/2020 7:15,4202.16,5688.05,7.62,34.405291,-119.557885,2,4.0,1.0,,,,In_B Off_A Off_B Off_C Off_D,In_B Off_A Off_B Off_D
60695,Off_A,A69-1601-62648,5/21/2020 7:16,3480.99,6126.36,6.4,34.409242,-119.56573,5,5.2,1.1,,,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_B Off_C OS1
60697,In_B,A69-1601-62002,5/21/2020 7:20,4189.49,6253.46,6.096,34.410388,-119.558024,7,3.5,1.4,,,,In_B In_C Off_A Off_B Off_C OS1,In_C Off_A Off_B Off_C OS1
60699,Ref01,A69-1601-65105,5/21/2020 7:22,4713.96,4978.78,9.144,34.398898,-119.552319,5,4.1,1.0,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F PB,In_D In_F Off_C Off_D Off_E Off_F
60700,In_D,A69-1601-62005,5/21/2020 7:22,5017.2,5466.07,6.705,34.403291,-119.549021,2,8.8,6.8,,,,In_D Off_C Off_D Off_E OS2,Off_C Off_D Off_E OS2
60703,Off_E,A69-1601-62004,5/21/2020 7:23,4784.52,5095.54,6.096,34.39995,-119.551551,1,7.5,1.1,,,,In_D Off_E Off_F PB,In_D Off_F PB
60704,Off_C,A69-1601-62644,5/21/2020 7:25,4205.07,5689.13,7.62,34.405301,-119.557854,1,3.7,3.0,,,,In_C Off_B Off_C Off_D,In_C Off_B Off_D
60707,Off_A,A69-1601-62648,5/21/2020 7:27,3485.08,6129.09,6.4,34.409266,-119.565685,1,8.8,3.9,,,,In_A In_B Off_A Off_B,In_A In_B Off_B
60712,In_B,A69-1601-62002,5/21/2020 7:31,4188.06,6252.01,6.096,34.410375,-119.558039,7,3.5,0.9,,,,In_B In_C Off_A Off_B Off_C OS1,In_C Off_A Off_B Off_C OS1
60714,Ref01,A69-1601-65105,5/21/2020 7:32,4714.38,4979.06,9.144,34.3989,-119.552314,6,4.7,0.6,,,,In_B In_D In_E In_F Off_B Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60716,In_D,A69-1601-62005,5/21/2020 7:33,5023.9,5468.11,6.705,34.403309,-119.548948,4,3.5,1.3,,,,In_D In_E Off_D Off_E OS2,In_E Off_D Off_E OS2
60719,Off_C,A69-1601-62644,5/21/2020 7:36,4202.08,5687.66,7.62,34.405288,-119.557886,1,8.5,1.4,,,,In_B In_C Off_B Off_C,In_B In_C Off_B
60723,Ref01,A69-1601-65105,5/21/2020 7:42,4716.1,4981.62,9.144,34.398923,-119.552296,8,3.8,3.1,,,,In_C In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60726,In_D,A69-1601-62005,5/21/2020 7:43,5025.83,5469.35,6.705,34.40332,-119.548927,2,3.7,3.2,,,,In_D In_E Off_C Off_E OS2,In_E Off_C Off_E OS2
60727,Off_E,A69-1601-62004,5/21/2020 7:45,4783.85,5097.19,6.096,34.399965,-119.551559,4,3.3,1.8,,,,In_D Off_D Off_E OS2 PB,In_D Off_D OS2 PB
60730,Off_C,A69-1601-62644,5/21/2020 7:45,4205.18,5689.77,7.62,34.405307,-119.557853,4,3.3,3.1,,,,In_B In_C Off_B Off_C Off_D,In_B In_C Off_B Off_D
60731,Off_A,A69-1601-62648,5/21/2020 7:46,3486.09,6128.24,6.4,34.409259,-119.565674,5,5.2,4.3,,,,In_A In_B Off_A Off_B Off_C OS1,In_A In_B Off_B Off_C OS1
60739,In_B,A69-1601-62002,5/21/2020 7:52,4188.21,6249.04,6.096,34.410348,-119.558038,2,5.5,3.8,,,,In_B In_C Off_A Off_B Off_C,In_C Off_A Off_B Off_C
60740,Ref01,A69-1601-65105,5/21/2020 7:52,4717.04,4981.85,9.144,34.398925,-119.552285,8,3.8,3.7,,,,In_B In_C In_D In_E Off_B Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60742,In_D,A69-1601-62005,5/21/2020 7:53,5023.18,5466.52,6.705,34.403295,-119.548956,1,9.1,0.9,,,,In_D Off_D Off_E OS2,Off_D Off_E OS2
60743,Off_E,A69-1601-62004,5/21/2020 7:55,4785.13,5096.21,6.096,34.399956,-119.551545,3,4.5,0.3,,,,In_D In_E Off_E Off_F OS2,In_D In_E Off_F OS2
60745,Off_A,A69-1601-62648,5/21/2020 7:55,3482.19,6126.25,6.4,34.409241,-119.565717,1,6.5,0.4,,,,In_A Off_A Off_B Off_C OS1,In_A Off_B OS1
60747,Off_C,A69-1601-62644,5/21/2020 7:56,4202.0,5689.9,7.62,34.405308,-119.557887,8,3.1,0.8,,,,In_B In_C In_D Off_B Off_C Off_D,In_B In_C In_D Off_B Off_D
60753,In_B,A69-1601-62002,5/21/2020 8:01,4187.39,6255.93,6.096,34.410411,-119.558047,1,8.6,3.2,,,,In_B In_C Off_B Off_C,In_C Off_B Off_C
60754,Ref01,A69-1601-65105,5/21/2020 8:02,4717.49,4981.72,9.144,34.398924,-119.55228,8,3.8,3.9,,,,In_C In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60756,In_D,A69-1601-62005,5/21/2020 8:03,5025.92,5469.04,6.705,34.403317,-119.548926,2,3.7,3.0,,,,In_D In_E Off_C Off_E OS2,In_E Off_C Off_E OS2
60759,Off_E,A69-1601-62004,5/21/2020 8:05,4787.96,5097.5,6.096,34.399968,-119.551514,9,2.8,2.8,,,,In_D In_E Off_D Off_E OS2 PB,In_D In_E Off_D OS2 PB
60761,Off_C,A69-1601-62644,5/21/2020 8:07,4201.7,5688.75,7.62,34.405298,-119.557891,7,3.0,0.5,,,,In_B In_C Off_A Off_B Off_C Off_D,In_B In_C Off_A Off_B Off_D
60765,Off_G,A69-1601-62001,5/21/2020 8:10,5386.92,4478.06,7.62,34.394384,-119.545,1,15.3,4.3,,,,In_E In_F Off_F Off_G,In_E In_F Off_F
60768,In_B,A69-1601-62002,5/21/2020 8:11,4187.41,6257.44,6.096,34.410424,-119.558046,1,8.7,4.6,,,,In_B In_C Off_B Off_C,In_C Off_B Off_C
60771,In_D,A69-1601-62005,5/21/2020 8:12,5025.82,5468.53,6.705,34.403313,-119.548927,6,3.4,2.5,,,,In_C In_D In_E Off_C Off_D Off_E OS2 PB,In_E Off_C Off_D Off_E OS2
60772,Ref01,A69-1601-65105,5/21/2020 8:13,4717.65,4981.1,9.144,34.398919,-119.552279,6,4.7,3.5,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60777,Off_E,A69-1601-62004,5/21/2020 8:16,4786.59,5097.45,6.096,34.399967,-119.551529,1,6.2,1.7,,,,In_E Off_D Off_E OS2,In_E Off_D OS2
60779,Off_C,A69-1601-62644,5/21/2020 8:17,4201.96,5689.25,7.62,34.405302,-119.557888,3,4.5,0.2,,,,In_B In_C Off_C Off_D OS2,In_B In_C Off_D OS2
60784,In_B,A69-1601-62002,5/21/2020 8:21,4189.08,6259.07,6.096,34.410439,-119.558028,2,5.7,6.3,,,,In_B In_C Off_A Off_B Off_C,In_C Off_A Off_B Off_C
60787,In_D,A69-1601-62005,5/21/2020 8:22,5025.47,5468.22,6.705,34.40331,-119.548931,6,3.4,2.1,,,,In_C In_D In_E Off_C Off_D Off_E OS2,In_E Off_C Off_D Off_E OS2
60788,Ref01,A69-1601-65105,5/21/2020 8:23,4717.84,4981.24,9.144,34.39892,-119.552277,6,4.7,3.8,,,,In_C In_D In_E In_F Off_B Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60789,Off_A,A69-1601-62648,5/21/2020 8:24,3485.1,6127.24,6.4,34.40925,-119.565685,2,6.7,3.1,,,,In_A In_B Off_A Off_B Off_C,In_A In_B Off_B Off_C
60791,Off_E,A69-1601-62004,5/21/2020 8:25,4789.64,5099.33,6.096,34.399984,-119.551496,1,4.8,5.2,,,,Off_D Off_E OS2 PB,Off_D OS2 PB
60793,Off_C,A69-1601-62644,5/21/2020 8:27,4202.91,5689.15,7.62,34.405301,-119.557877,3,4.5,0.8,,,,In_B In_C Off_C Off_D OS2,In_B In_C Off_D OS2
60798,In_B,A69-1601-62002,5/21/2020 8:30,4187.28,6253.59,6.096,34.410389,-119.558048,5,5.1,1.2,,,,In_B In_C Off_A Off_B Off_C Off_D,In_C Off_A Off_B Off_C Off_D
60800,In_D,A69-1601-62005,5/21/2020 8:32,5027.07,5470.3,6.705,34.403329,-119.548914,6,3.4,4.7,,,,In_D In_E Off_C Off_D Off_E OS2,In_E Off_C Off_D Off_E OS2
60802,Ref01,A69-1601-65105,5/21/2020 8:32,4718.82,4983.02,9.144,34.398936,-119.552266,8,3.8,5.7,,,,In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60805,Off_A,A69-1601-62648,5/21/2020 8:34,3487.78,6128.66,6.4,34.409262,-119.565656,2,6.6,6.0,,,,In_A In_B Off_A Off_B Off_C,In_A In_B Off_B Off_C
60808,Off_E,A69-1601-62004,5/21/2020 8:36,4788.22,5098.04,6.096,34.399973,-119.551511,4,3.3,3.3,,,,In_D Off_D Off_E OS2 PB,In_D Off_D OS2 PB
60810,Off_C,A69-1601-62644,5/21/2020 8:38,4201.19,5687.82,7.62,34.405289,-119.557896,4,3.2,1.6,,,,In_B In_C In_D Off_A Off_B Off_C Off_D,In_C In_D Off_A Off_B Off_D
60819,In_D,A69-1601-62005,5/21/2020 8:41,5024.53,5468.53,6.705,34.403313,-119.548941,9,3.4,1.8,,,,In_D In_E Off_E Off_F OS2 PB,In_E Off_E Off_F OS2 PB
60822,Ref01,A69-1601-65105,5/21/2020 8:42,4719.16,4983.28,9.144,34.398938,-119.552262,8,3.8,6.2,,,,In_D In_E Off_C Off_D Off_E Off_F OS2 PB,In_D Off_C Off_D Off_E Off_F OS2
60827,Off_E,A69-1601-62004,5/21/2020 8:45,4786.87,5097.54,6.096,34.399968,-119.551526,9,3.1,1.9,,,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_F OS2
60832,Off_C,A69-1601-62644,5/21/2020 8:47,4204.61,5688.66,7.62,34.405297,-119.557859,1,5.5,2.5,,,,In_B In_C Off_C Off_D,In_B In_C Off_D
60837,In_D,A69-1601-62005,5/21/2020 8:51,5023.73,5466.28,6.705,34.403292,-119.54895,8,3.3,0.6,,,,In_D In_E Off_D Off_E OS2 PB,In_E Off_D Off_E OS2 PB
60839,Ref01,A69-1601-65105,5/21/2020 8:53,4714.29,4978.67,9.144,34.398897,-119.552315,9,5.8,0.7,,,,In_E In_F Off_E Off_F PB,In_E In_F Off_E Off_F PB
60842,Off_E,A69-1601-62004,5/21/2020 8:56,4785.68,5096.29,6.096,34.399957,-119.551539,1,5.8,0.3,,,,In_D In_E Off_E PB,In_D In_E PB
60843,In_D,A69-1601-62005,5/21/2020 9:00,5025.86,5469.49,6.705,34.403321,-119.548927,2,4.2,3.3,,,,In_D In_E In_F OS2 PB,In_E In_F OS2 PB
60845,Ref01,A69-1601-65105,5/21/2020 9:03,4717.13,4981.05,9.144,34.398918,-119.552284,6,4.7,3.1,,,,In_C In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60848,Off_A,A69-1601-62648,5/21/2020 9:12,3479.82,6125.48,6.4,34.409234,-119.565743,1,6.6,2.5,,,,In_A Off_A Off_B OS1,In_A Off_B OS1
60849,Ref01,A69-1601-65105,5/21/2020 9:13,4716.91,4981.14,9.144,34.398919,-119.552287,10,3.8,3.1,,,,In_C In_D In_E Off_C Off_E Off_F OS2 PB,In_D In_E Off_C Off_E Off_F OS2
60857,In_B,A69-1601-62002,5/21/2020 9:17,4188.19,6251.93,6.096,34.410374,-119.558038,2,4.3,0.9,,,,In_B In_C Off_A Off_B OS1,In_C Off_A Off_B OS1
60858,Off_C,A69-1601-62644,5/21/2020 9:17,4203.96,5689.36,7.62,34.405303,-119.557866,9,3.0,1.9,,,,In_B In_C Off_B Off_C Off_D OS2,In_B In_C Off_B Off_D OS2
60860,In_F,A69-1601-62000,5/21/2020 9:17,5602.63,4868.83,6.096,34.397906,-119.542654,1,3.7,1.0,,,,CN In_E In_F Off_G,CN In_E Off_G
60869,Off_C,A69-1601-62644,5/21/2020 9:26,4202.66,5687.46,7.62,34.405286,-119.55788,1,8.5,1.7,,,,In_B In_C Off_B Off_C,In_B In_C Off_B
60878,Ref01,A69-1601-65105,5/21/2020 9:33,4717.4,4981.5,9.144,34.398922,-119.552281,5,5.0,3.7,,,,In_B In_D In_E In_F Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60882,Off_E,A69-1601-62004,5/21/2020 9:35,4788.4,5097.92,6.096,34.399972,-119.551509,1,3.6,3.4,,,,In_D Off_D Off_E PB,In_D Off_D PB
60885,In_D,A69-1601-62005,5/21/2020 9:38,5023.97,5466.72,6.705,34.403296,-119.548947,2,5.0,0.1,,,,In_D In_E Off_C Off_D OS2,In_E Off_C Off_D OS2
60889,Ref01,A69-1601-65105,5/21/2020 9:43,4717.05,4980.9,9.144,34.398917,-119.552285,5,5.0,3.0,,,,In_D In_E In_F Off_B Off_C Off_D Off_E Off_F OS2 PB,In_F Off_C Off_D Off_E Off_F OS2
60894,In_B,A69-1601-62002,5/21/2020 9:46,4190.16,6243.79,6.096,34.410301,-119.558017,1,8.2,9.3,,,,In_B In_C Off_B Off_C,In_C Off_B Off_C
